desfecho,variavel_climatica,lag_dias,pearson,spearman,r2,n_dias_validos,nota_tecnica
confirmados,temperatura_minima,2,-0.05691744003723815,-0.0697546539799955,0.0032395949803926,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,3,-0.03936791577259471,-0.0492015703275338,0.001549832792278111,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,4,-0.030605843959891584,-0.0524579039604285,0.0009367176844972321,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,5,-0.03057463092838921,-0.04944407748155277,0.0009348080564072142,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,6,-0.028138302375362058,-0.051320084369888344,0.000791764060567306,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,7,-0.02862941443052075,-0.059291125493988336,0.0008196433706345097,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,8,-0.03462060019100886,-0.05957581850609018,0.001198585957585683,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,9,-0.03760558964858259,-0.049153476336702084,0.0014141803728175823,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,10,-0.03636038814434498,-0.05586138091251997,0.0013220778260074231,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,11,-0.029926487644194495,-0.0518658382534982,0.0008955946627181257,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,12,-0.015032341917802084,-0.04174995134610574,0.00022597130353370964,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,13,-0.009679341932404276,-0.034102939646554246,9.368966024439975e-05,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,14,-0.004266696006527128,-0.029650245278965984,1.8204694812114545e-05,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,15,-0.008430329097644997,-0.03640078233971603,7.10704486945999e-05,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,16,-0.011306563859618328,-0.040391635190497335,0.00012783838631162732,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,17,-0.01294198960916306,-0.04330170957479117,0.0001674950950436846,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,18,-0.010786865034448976,-0.04592338563124215,0.00011635645727141791,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,19,-0.014524304062479019,-0.036765570083667785,0.00021095540849934451,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,20,-0.022085214858152017,-0.05027685568825787,0.0004877567153307386,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,21,-0.0173107852218971,-0.041601978252774126,0.000299663284998651,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,22,-0.03151434041792631,-0.06540438296418138,0.000993153651976944,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,23,-0.038256557701828973,-0.06225447993218929,0.0014635642071933698,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,24,-0.03936382087630276,-0.05936587281447334,0.001549510393981649,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,25,-0.028174716359572635,-0.05115119479801793,0.0007938146419423698,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,26,-0.02171257017047234,-0.04693919291364082,0.0004714357034076853,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,27,-0.021026326183445493,-0.043436985590776134,0.0004421063927726455,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,28,-0.019069992063669508,-0.04769006539989073,0.00036366459730841804,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,29,-0.02673823807557446,-0.053365299379114856,0.0007149333753860999,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,temperatura_minima,30,-0.027444675463060873,-0.05411794055728831,0.0007532102112727356,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,0,0.00566292646893114,0.015326960005205474,3.206873619252091e-05,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,1,0.04209761008904512,0.03258390357385281,0.0017722087752092735,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,2,0.056647717521174326,0.04480342278038236,0.0032089639003587606,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,3,0.041496495470335515,0.040490279682379976,0.001721959136319576,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,4,0.03022129929061789,0.038920206924471616,0.0009133269308131014,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,5,0.039394954053033185,0.022388239476152694,0.0015519624048405958,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,6,0.01750832816649,0.013755397675748847,0.00030654155518550707,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,7,0.018404449554474008,0.010345107450748885,0.00033872376340317854,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,8,0.016714496638209616,0.024637020162414525,0.00027937439786872054,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,9,0.03366289407952938,0.019444015571401487,0.0011331904378096144,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,10,0.013127023808681073,0.009148761110800633,0.00017231875407367975,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,11,0.034964881040193324,0.020946243000039565,0.0012225429061548706,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,12,0.03419753297352254,0.03101261206186936,0.0011694712614751617,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,13,0.03941971032218817,0.02629509916534197,0.0015539135618852285,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,14,0.05381488978427299,0.027930767939091838,0.0028960423624934495,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,15,0.026806219284547725,0.024575811810289467,0.0007185733923312583,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,16,0.03883912440650045,0.03568926468632904,0.0015084775846636188,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,17,0.046825567235859525,0.023807008163623595,0.002192633746960001,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,18,0.04593898664767606,0.023937005400247926,0.0021103904942153594,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,19,0.02690977968575214,0.026871668889910116,0.0007241362427357186,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,20,0.0437427563509134,0.037076262675908,0.0019134287331753748,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,21,0.04705919944712705,0.031414514458399205,0.0022145682526044826,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,22,0.03853515961206287,0.03468453653633763,0.0014849585263271615,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,23,0.03763821301770621,0.04382765022777271,0.001416635079166229,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,24,0.021456665357014897,0.040208063367940396,0.0004603884882429232,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,25,0.055062698785661064,0.05403632544753468,0.0030319007975604406,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,26,0.03826945206356669,0.03619519357742631,0.0014645509612456287,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,27,0.02428074525917045,0.03166854122194969,0.0005895545903407282,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,28,0.048466703067301775,0.043873470503036395,0.0023490213062139992,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,29,0.03491283840662614,0.03469649758687141,0.001218906285607189,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,chuva_mm,30,0.03789555243215264,0.03960705931317107,0.0014360728941380297,3622,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,0,0.043471827294881464,0.03744612379868706,0.0018897997683560012,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,1,0.0565670849910842,0.052735633801383165,0.003199835104388543,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,2,0.06338420991959584,0.0626990186930704,0.004017558067131392,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,3,0.05983486624241033,0.060888516767455374,0.003580211218247135,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,4,0.055279968745051644,0.054866917704174845,0.0030558749444538867,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,5,0.049328611396069345,0.050580714840181035,0.0024333119022644225,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,6,0.04138382960539367,0.04004001589606507,0.0017126213528082575,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,7,0.0397135802445908,0.036734499086536976,0.0015771684558435525,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,8,0.05447451175951297,0.04788578231602064,0.002967472431437317,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,9,0.05775504302528539,0.05161899080779286,0.0033356449948525667,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,10,0.05449860545707578,0.050323490948934,0.0029700979967660097,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,11,0.0617852253675529,0.05962105706594376,0.003817414073719302,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,12,0.060065432148405,0.057959778491050926,0.003607856139174645,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,13,0.05565236530410113,0.054781865136580385,0.0030971857639411193,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,14,0.05754504897870287,0.055918895629732894,0.003311432661961312,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,15,0.06038002976889887,0.06315095960926854,0.0036457479948931136,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,16,0.055204889519578026,0.05813108175086958,0.003047579826868816,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,17,0.045292934588556835,0.04943062099403709,0.002051449923643288,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,18,0.043391386959409965,0.049184882164032336,0.0018828124622612531,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,19,0.050820641564527425,0.055078194674257015,0.0025827376090301725,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,20,0.05884965885899127,0.06335179509339735,0.00346328234781965,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,21,0.054810564448461996,0.05484465555339668,0.003004197975159006,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,22,0.05751539933895286,0.06084096780774154,0.003308021161119219,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,23,0.05755097552140156,0.06353453601848894,0.0033121147834649614,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,24,0.05550681435413202,0.06145982918420863,0.003081006439744076,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,25,0.06103890535708494,0.0649118479018293,0.003725747967191173,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,26,0.053678161295671746,0.05665364669806407,0.0028813450000841523,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,27,0.050664385083337996,0.05395467509515928,0.0025668799158727615,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,28,0.05725923154448866,0.05633195463062804,0.0032786195970653654,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,29,0.059243728916756104,0.05846559123613451,0.0035098194159620833,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,umidade_relativa,30,0.06081755972735044,0.06050551805136627,0.0036987755711898377,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,0,0.12222539210373706,0.08699353428405587,0.01493904647491227,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,1,0.12209805188500977,0.06426144672047746,0.014907934274114538,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,2,0.12204979948673801,0.052531012940315175,0.014896153554752954,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,3,0.12541141063055342,0.06046032686104255,0.015728021916345286,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,4,0.12335036713782302,0.06840512483683939,0.01521531307303573,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,5,0.13291278569379755,0.0719879272707704,0.017665808600885357,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,6,0.12525328704513164,0.08528085575122185,0.015688385915610142,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,7,0.12345137836953778,0.08148442963658122,0.01524024282133878,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,8,0.12483210580904855,0.07821430330118449,0.015583054640721492,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,9,0.13153975132100404,0.07703843770087603,0.017302706177591585,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,10,0.13752155615332662,0.07653817878970413,0.018912178406832566,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,11,0.13805881909791307,0.07954973932446788,0.019060237530710285,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,12,0.14204008267113835,0.08816754118828869,0.020175385085223818,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,13,0.13692399534773966,0.09581240481671867,0.018748180501987833,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,14,0.140320725597983,0.10043853144482964,0.019689906032344443,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,15,0.13181176418190674,0.10032229769672718,0.01737434117674659,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,16,0.12884382169008055,0.10558118980385679,0.01660073038770527,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,17,0.13224448560995838,0.10839470782643479,0.01748860397424249,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,18,0.12256521880345728,0.09694391323094922,0.015022232860339357,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,19,0.1134053915777805,0.09254557127089685,0.012860782838909728,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,20,0.11243041881860316,0.08226986606513277,0.012640599075726516,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,21,0.1123811706458448,0.09255792080900342,0.012629527515730488,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,22,0.10821615705906693,0.07605167320722182,0.01171073664863264,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,23,0.10497336721772571,0.07116831600099191,0.011019407825027491,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,24,0.10557532968461322,0.0696000294428106,0.011146150238014773,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,25,0.0995945221341577,0.07318484938504612,0.00991906883913123,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,26,0.09791486432274375,0.09219913973681775,0.009587320655341318,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,27,0.10228160129413107,0.08556220731508543,0.010461525963291593,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,28,0.10228132691166947,0.0811909215592085,0.0104614698348118,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,29,0.09933974040724834,0.08163505709220113,0.00986838402417949,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,indice_calor_maximo,30,0.10079092403326674,0.06936242299695071,0.010158810367479747,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,0,-0.012907561984987444,-0.015316083593600281,0.000166605156396293,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,1,-0.04445512532556259,-0.04873883914871499,0.0019762581677114765,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,2,-0.07522770872128182,-0.07762257941426041,0.00565920815945402,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,3,-0.05924732035794222,-0.06275965783673597,0.0035102449695966344,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,4,-0.05153733284423269,-0.053342670077274425,0.0026560966766972253,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,5,-0.04622661870805111,-0.04895157190176976,0.0021369002771795408,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,6,-0.011166854651662695,-0.011607404750041057,0.00012469864281136077,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,7,-0.0299750639855756,-0.03424144267768352,0.0008985044609393514,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,8,-0.03711566555295127,-0.031018490367498232,0.0013775726294385333,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,9,-0.04676760661482254,-0.04030792500808945,0.0021872090284787934,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,10,-0.05860759882965321,-0.05553842167129988,0.0034348506405775686,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,11,-0.05421071337826639,-0.05582428019001049,0.0029388014449805507,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,12,-0.03354139030182788,-0.03910199222288314,0.0011250248633795533,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,13,-0.04496796943550261,-0.04608222341478723,0.002022118275152297,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,14,-0.045402336529688045,-0.04113380431265242,0.0020613721623550453,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,15,-0.03792849672588157,-0.037529134924647344,0.001438570863885209,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,16,-0.035891704635321243,-0.032398780363804364,0.0012882144616291405,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,17,-0.03676602803948235,-0.033145485698995086,0.0013517408178000021,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,18,-0.02439792331883666,-0.024494062600611193,0.0005952586622718337,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,19,-0.025498590775224723,-0.030874480028107287,0.0006501781315223753,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,20,-0.03651035234408236,-0.04303205406863247,0.0013330058282890404,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,21,-0.03026388246147422,-0.032498396064843664,0.0009159025816419268,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,22,-0.03715146576054251,-0.04231035862641821,0.0013802314081567627,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,23,-0.03757522972327024,-0.045222941796926215,0.0014118978887565311,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,24,-0.04282118909509982,-0.05113215274567499,0.0018336542355182957,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,25,-0.04751173544893542,-0.05042087060995189,0.002257365005369627,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,26,-0.018867142295933274,-0.025721491573367946,0.0003559690584149943,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,27,-0.03831631694453815,-0.04799961058739001,0.0014681401441943016,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,28,-0.03939804410154028,-0.043261532825605964,0.0015522058790269132,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,29,-0.030611346924268076,-0.031281831385199195,0.0009370545605178966,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
confirmados,horas_calor_critico,30,-0.04583007289035126,-0.049441226263550006,0.0021003955811349094,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,temperatura_media,0,-0.033259054859156784,-0.03813014687061789,0.0011061647301244004,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,temperatura_media,1,-0.055593806944143516,-0.05914780377592766,0.0030906713705427,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,temperatura_media,2,-0.062422051795369124,-0.07162678902084361,0.003896512550343746,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,temperatura_media,3,-0.05052196988713063,-0.06165446499456328,0.0025524694412761345,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,temperatura_media,4,-0.03542959651725904,-0.0415416310605361,0.001255256309375774,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,temperatura_media,5,-0.03675184089790494,-0.043559272604410004,0.0013506978093849181,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,temperatura_media,6,-0.03262121081538665,-0.03643665293803391,0.001064143395061899,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
